CITATIONS,TECTONIC SETTING,LOCATION,LOCATION COMMENT,LATITUDE MIN,LATITUDE MAX,LONGITUDE MIN,LONGITUDE MAX,LAND OR SEA,ELEVATION MIN,ELEVATION MAX,SAMPLE NAME,ROCK NAME,MIN. AGE (YRS.),MAX. AGE (YRS.),GEOL.,AGE,ERUPTION DAY,ERUPTION MONTH,ERUPTION YEAR,ROCK TEXTURE,ROCK TYPE,DRILL DEPTH MIN,DRILL DEPTHAX,ALTERATION,MINERAL,MATERIAL,SIO2(WT%),TIO2(WT%),B2O3(WT%),AL2O3(WT%),CR2O3(WT%),FE2O3(WT%),FEO(WT%),FEOT(WT%),CAO(WT%),MGO(WT%),MNO(WT%),NIO(WT%),K2O(WT%),NA2O(WT%),P2O5(WT%),H2O(WT%),H2OP(WT%),H2OM(WT%),H2OT(WT%),CO2(WT%),CO1(WT%),F(WT%),CL(WT%),CL2(WT%),OH(WT%),CH4(WT%),SO2(WT%),SO3(WT%),SO4(WT%),S(WT%),LOI(WT%),VOLATILES(WT%),O(WT%),OTHERS(WT%),HE(CCM/G),HE(CCMSTP/G),HE3(CCMSTP/G),HE3(AT/G),HE4(CCM/G),HE4(CCMSTP/G),HE4(AT/G),HE4(MOLE/G),HE4(NCC/G),HE(NCC/G),LI(PPM),BE(PPM),B(PPM),C(PPM),CO2(PPM),F(PPM),NA(PPM),MG(PPM),AL(PPM),P(PPM),S(PPM),CL(PPM),K(PPM),CA(PPM),SC(PPM),TI(PPM),V(PPM),CR(PPM),MN(PPM),FE(PPM),CO(PPM),NI(PPM),CU(PPM),ZN(PPM),GA(PPM),GE(PPM),AS(PPM),SE(PPM),BR(PPM),RB(PPM),SR(PPM),Y(PPM),ZR(PPM),NB(PPM),MO(PPM),RU(PPM),RH(PPM),PD(PPM),AG(PPM),CD(PPM),IN(PPM),SN(PPM),SB(PPM),TE(PPM),I(PPM),CS(PPM),BA(PPM),LA(PPM),CE(PPM),PR(PPM),ND(PPM),SM(PPM),EU(PPM),GD(PPM),TB(PPM),DY(PPM),HO(PPM),ER(PPM),TM(PPM),YB(PPM),LU(PPM),HF(PPM),TA(PPM),W(PPM),RE(PPM),OS(PPM),IR(PPM),PT(PPM),AU(PPM),HG(PPM),TL(PPM),PB(PPM),BI(PPM),TH(PPM),U(PPM),ND143_ND144,ND143_ND144_INI,EPSILON_ND,SR87_SR86,SR87_SR86_INI,PB206_PB204,PB206_PB204_INI,PB207_PB204,PB207_PB204_INI,PB208_PB204,PB208_PB204_INI,OS184_OS188,OS186_OS188,OS187_OS186,OS187_OS188,RE187_OS186,RE187_OS188,HF176_HF177,HE3_HE4,HE3_HE4(R/R(A)),HE4_HE3,HE4_HE3(R/R(A)),K40_AR40,AR40_K40,UNIQUE_ID
[9154],CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / ARGENTINA / ANTOFALLA VOLCANIC COMPLEX / PACIFIC OCEAN,ONAS (W),-25.5041,-25.5041,-68.0346,-68.0346,SUBAERIAL,,,s AR238 [9154],RHYOLITE [9154],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [9154] ,73.44,0.09,,13.32,,0.5,,,0.66,0.14,0.1,,4.61,3.36,0.04,,,,,,,,,,,,,,,,4.25,,,,,,,,,,,,,,24.2,,,,,,,,,,,,,,3.7,,,,,,,,,,,,,,,167,56,20.55,34,32.6,2.48,,,,,,,,,,,5.06,290,10.2,23.7,2.72,8.7,2.79,0.47,2.91,0.56,3.94,0.76,2.07,0.31,2.09,0.29,2.08,1.95,,,,,,,,0.94,22.1,,10.5,4.8,,,,,,,,,,,,,,,,,,,,,,,,,240590
[9154],CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / ARGENTINA / ANTOFALLA VOLCANIC COMPLEX / PACIFIC OCEAN,ONAS (W),-25.5041,-25.5041,-68.0346,-68.0346,SUBAERIAL,,,s AR239 [9154],RHYOLITE [9154],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [9154] ,71.74,0.09,,13.6,,0.63,,,1.02,0.34,0.1,,4.64,2.67,0.03,,,,,,,,,,,,,,,,5.25,,,,,,,,,,,,,,13.9,,,,,,,,,,,,,,4.1,,,,,,,2.07,,,,,,,,163,67,20.03,34,33.5,1.79,,,,,,,,,,,5.49,300,9.2,21,2.59,7.8,2.7,0.37,2.96,0.55,3.95,0.71,2.12,0.34,2.02,0.27,2.17,2.1,,,,,,,,0.78,21.5,,9.3,4.4,,,,,,,,,,,,,,,,,,,,,,,,,240591
[9154],CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / ARGENTINA / ANTOFALLA VOLCANIC COMPLEX / PACIFIC OCEAN,ONAS (W),-25.4916,-25.4916,-68.0147,-68.0147,SUBAERIAL,,,s AR241 [9154],RHYOLITE [9154],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [9154] ,72.46,0.26,,14.26,,1.59,,,1.56,0.49,0.02,,4.41,3.41,0.08,,,,,,,,,,,,,,,,1.35,,,,,,,,,,,,,,39.5,,,,,,,,,,,,,,3.73,,,,,,,0.43,,,,,,,,118,298,18.87,143,20.3,0.81,,,,,,,,,,,2.7,1754,39.9,79.8,9.26,30.1,5.26,1.28,4.73,0.63,3.68,0.67,1.71,0.27,1.78,0.23,5.27,1.18,,,,,,,,0.4,22.6,,16.6,3.1,,,,,,,,,,,,,,,,,,,,,,,,,240592
[9154],CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / ARGENTINA / ANTOFALLA VOLCANIC COMPLEX / PACIFIC OCEAN,ONAS (W),-25.4822,-25.4822,-68.0174,-68.0174,SUBAERIAL,,,s AR242 [9154],LATITE [9154],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [9154] ,60.12,1.19,,17.18,,6.39,,,5.28,1.8,0.09,,2.89,4.01,0.42,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,27,,,,,,,,,,,,,,13.66,,,,,,,1.58,,,,,,,,82,603,32.94,331,23.4,1.76,,,,,,,,,,,2.56,957,51.6,111.2,12.96,47.7,9.34,2.22,8.63,1,5.71,1.14,2.88,0.45,2.55,0.36,8.2,1.13,,,,,,,,0.48,16.2,,10.1,2,,,,,,,,,,,,,,,,,,,,,,,,,240593
[9154],CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / ARGENTINA / ANTOFALLA VOLCANIC COMPLEX / PACIFIC OCEAN,CO. ONAS (W),-25.501,-25.501,-68.0108,-68.0108,SUBAERIAL,,,s AR245 [9154],RHYOLITE [9154],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [9154] ,71.55,0.29,,14.61,,1.85,,,2.07,0.59,0.05,,4.22,3.37,0.1,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,32.6,,,,,,,,,,,,,,3.63,,,,,,,0.67,,,,,,,,117,341,19.09,169,20.4,1.06,,,,,,,,,,,2.02,1771,48.8,96.6,10.51,34.2,6.18,1.49,5.54,0.67,3.79,0.68,1.72,0.26,1.62,0.22,5.52,1.22,,,,,,,,0.62,22.2,,19.5,3,,,,,,,,,,,,,,,,,,,,,,,,,240594
[9154],CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / ARGENTINA / ANTOFALLA VOLCANIC COMPLEX / PACIFIC OCEAN,ANTOFALLA,-25.5186,-25.5186,-67.9855,-67.9855,SUBAERIAL,,,s AR250 [9154],DACITE [9154],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [9154] ,65.24,0.66,,15.62,,4.08,,,3.99,1.97,0.06,,3.66,3.47,0.17,,,,,,,,,,,,,,,,1.15,,,,,,,,,,,,,,30.9,,,,,,,,,,,,,,8.95,,,,,,,22.18,,,,,,,,150,431,11.26,156,12.1,1.6,,,,,,,,,,,4.74,717,43.5,87,9.26,32.4,5.34,1.16,3.77,0.4,2.17,0.33,0.99,0.13,0.81,0.09,4.29,0.77,,,,,,,,0.87,21.2,,16.9,4,,,,,,,,,,,,,,,,,,,,,,,,,240595
[9154],CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / ARGENTINA / ANTOFALLA VOLCANIC COMPLEX / PACIFIC OCEAN,VN. ANTOFALLA,-25.5096,-25.5096,-67.9754,-67.9754,SUBAERIAL,,,s AR251 [9154],DACITE [9154],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [9154] ,63.89,0.68,,15.89,,5.05,,,4.99,2.59,0.09,,3.07,3.06,0.15,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,47,,,,,,,,,,,,,,14.25,,,,,,,13.15,,,,,,,,127,474,20.53,122,16.1,1.32,,,,,,,,,,,6.72,520,34.4,71.3,7.92,28.1,5.12,1.16,4.74,0.56,3.69,0.75,2.06,0.29,1.97,0.3,3.76,1.17,,,,,,,,0.68,18.5,,14.4,5.5,,,,,,,,,,,,,,,,,,,,,,,,,240596
[9154],CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / ARGENTINA / ANTOFALLA VOLCANIC COMPLEX / PACIFIC OCEAN,ONAS (W),-25.5373,-25.5373,-68.0303,-68.0303,SUBAERIAL,,,s AR252 [9154],SHOSHONITE [9154],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [9154] ,54.9,1.3,,17.46,,7.87,,,7.17,3.69,0.11,,2.5,3.21,0.34,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,16.7,,,,,,,,,,,,,,18.62,,,,,,,24.2,,,,,,,,65,739,23.62,206,17.1,1.45,,,,,,,,,,,1.74,702,41.4,83.9,10.25,37.7,7,1.79,6.13,0.77,4.54,0.81,2.13,0.29,1.89,0.25,5.45,0.87,,,,,,,,0.24,12.4,,7.2,1.7,,,,,,,,,,,,,,,,,,,,,,,,,240597
[9154],CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / ARGENTINA / ANTOFALLA VOLCANIC COMPLEX / PACIFIC OCEAN,VN. ANTOFALLA,-25.5527,-25.5527,-67.994,-67.994,SUBAERIAL,,,s AR254 [9154],DACITE [9154],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [9154] ,65.78,0.6,,15.4,,3.76,,,3.69,1.9,0.05,,3.8,3.53,0.15,,,,,,,,,,,,,,,,1.4,,,,,,,,,,,,,,26.6,,,,,,,,,,,,,,7.46,,,,,,,20.33,,,,,,,,157,420,10.69,147,11.6,2.05,,,,,,,,,,,5.7,735,44.5,85.9,9.6,31.4,5.3,1.08,3.42,0.36,2.23,0.33,0.82,0.14,0.77,0.08,4.2,0.84,,,,,,,,0.72,22.4,,18.3,4.2,,,,,,,,,,,,,,,,,,,,,,,,,240598
[9154],CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / ARGENTINA / ANTOFALLA VOLCANIC COMPLEX / PACIFIC OCEAN,ONAS (W),-25.4923,-25.4923,-67.9688,-67.9688,SUBAERIAL,,,s AR256 [9154],SHOSHONITE [9154],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [9154] ,54.75,1.35,,18.64,,8.2,,,7.69,3.19,0.11,,2.01,3.59,0.34,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,18.3,,,,,,,,,,,,,,19.61,,,,,,,14.05,,,,,,,,55,768,26.13,217,17.5,1.39,,,,,,,,,,,1.06,629,39.9,82.2,9.96,35.4,6.8,1.76,6.18,0.8,4.67,0.93,2.37,0.37,2.23,0.3,5.53,0.86,,,,,,,,0.13,10.8,,6.5,1.4,,,,,,,,,,,,,,,,,,,,,,,,,240599
[9154],CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / ARGENTINA / ANTOFALLA VOLCANIC COMPLEX / PACIFIC OCEAN,CO. ONAS (W),-25.4789,-25.4789,-67.9623,-67.9623,SUBAERIAL,,,s AR257 [9154],TRACHYDACITE [9154],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [9154] ,62.56,0.84,,17.44,,4.91,,,4.82,1.12,0.08,,3.17,3.97,0.32,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,40.5,,,,,,,,,,,,,,10.08,,,,,,,3.57,,,,,,,,103,643,24.84,264,20.4,1.46,,,,,,,,,,,2.73,924,50.3,101,11.96,43.5,7.74,1.82,6.78,0.81,4.31,0.82,2.2,0.33,2.09,0.25,6.91,1.11,,,,,,,,0.43,16.9,,10.1,2.4,,,,,,,,,,,,,,,,,,,,,,,,,240600
[9154],CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / ARGENTINA / ANTOFALLA VOLCANIC COMPLEX / PACIFIC OCEAN,ONAS (W),-25.4484,-25.4484,-67.9694,-67.9694,SUBAERIAL,,,s AR258 [9154],ANDESITE [9154],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [9154] ,57.84,1.24,,16.28,,7.55,,,6.4,3.73,0.1,,2,3.67,0.31,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,11,,,,,,,,,,,,,,15.98,,,,,,,48.1,,,,,,,,48,573,18.99,232,14.5,1.47,,,,,,,,,,,0.53,563,38.1,80.8,9.7,36.7,7.16,1.77,6.15,0.72,3.83,0.63,1.65,0.23,1.14,0.11,5.95,0.75,,,,,,,,0.24,9,,7.4,1.1,,,,,,,,,,,,,,,,,,,,,,,,,240601
[9154],CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / ARGENTINA / ANTOFALLA VOLCANIC COMPLEX / PACIFIC OCEAN,CO. ONAS (W),-25.4352,-25.4352,-67.9893,-67.9893,SUBAERIAL,,,s AR259 [9154],RHYOLITE [9154],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [9154] ,73.33,0.29,,15.03,,1.35,,,1.36,0.23,0,,4.33,3.38,0.04,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,24.3,,,,,,,,,,,,,,3.57,,,,,,,0.38,,,,,,,,122,277,18.81,141,20.3,0.48,,,,,,,,,,,2.72,1821,41.2,83,9.12,30.9,5.49,1.42,4.53,0.58,3.7,0.65,1.77,0.29,1.56,0.18,4.8,1.16,,,,,,,,0.28,25,,16.2,3,,,,,,,,,,,,,,,,,,,,,,,,,240602
[9154],CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / ARGENTINA / ANTOFALLA VOLCANIC COMPLEX / PACIFIC OCEAN,CO. ONAS (W),-25.4352,-25.4352,-67.9893,-67.9893,SUBAERIAL,,,s AR260 [9154],LATITE [9154],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [9154] ,61.42,0.98,,17,,5.39,,,5.19,1.91,0.07,,3.23,3.52,0.27,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,23.1,,,,,,,,,,,,,,11.79,,,,,,,7.84,,,,,,,,107,597,21.8,230,18.1,1.55,,,,,,,,,,,2.96,873,43.9,86.9,10.15,37.1,6.34,1.54,5.7,0.67,4.16,0.72,2.02,0.26,1.53,0.22,6.24,1.03,,,,,,,,0.43,17.4,,9.8,2.3,,,,,,,,,,,,,,,,,,,,,,,,,240603
[9154],CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / ARGENTINA / ANTOFALLA VOLCANIC COMPLEX / PACIFIC OCEAN,DISTAL ANDESITE,-25.5343,-25.5343,-68.1433,-68.1433,SUBAERIAL,,,s AR261 [9154],ANDESITE [9154],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [9154] ,60.91,0.86,,15.8,,5.87,,,5.36,3.21,0.08,,3.17,3.22,0.21,,,,,,,,,,,,,,,,1.05,,,,,,,,,,,,,,16.7,,,,,,,,,,,,,,13.92,,,,,,,39.31,,,,,,,,117,472,15.95,213,12.7,1.6,,,,,,,,,,,3.07,640,43.9,86.3,9.77,34.1,6.36,1.35,4.87,0.58,3.2,0.54,1.62,0.22,1.44,0.17,5.83,0.8,,,,,,,,0.48,16.4,,13.6,2.7,,,,,,,,,,,,,,,,,,,,,,,,,240604
[9154],CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / ARGENTINA / ANTOFALLA VOLCANIC COMPLEX / PACIFIC OCEAN,DISTAL ANDESITE,-25.4203,-25.4203,-67.903,-67.903,SUBAERIAL,,,s AR262 [9154],ANDESITE [9154],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [9154] ,57.12,0.86,,15.83,,7.12,,,6.91,5.79,0.11,,2.23,3.58,0.17,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,13.4,,,,,,,,,,,,,,23.51,,,,,,,85.54,,,,,,,,78,430,17.15,165,9,0.99,,,,,,,,,,,0.96,532,31.1,61.8,7,24.9,4.31,1.04,4.25,0.54,3.09,0.62,1.72,0.22,1.42,0.2,4.59,0.54,,,,,,,,0.08,6.5,,9.3,1.6,,,,,,,,,,,,,,,,,,,,,,,,,240605
[9154],CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / ARGENTINA / ANTOFALLA VOLCANIC COMPLEX / PACIFIC OCEAN,DISTAL BASALTIC ANDESITE,-25.4223,-25.4223,-67.8566,-67.8566,SUBAERIAL,,,s AR263 [9154],"ANDESITE, BASALTIC [9154]",,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [9154] ,53.26,1.11,,15.56,,9.11,,,8,8.03,0.13,,1.4,3,0.21,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,23.3,,,,,,,,,,,,,,7.73,,,,,,,172.23,,,,,,,,38,578,20.83,171,10.4,1.21,,,,,,,,,,,0.36,304,18.5,41.9,5.47,22,4.73,1.3,4.75,0.62,3.16,0.59,1.78,0.28,1.3,0.19,3.4,0.53,,,,,,,,0.08,7.2,,2.2,1.2,,,,,,,,,,,,,,,,,,,,,,,,,240606
[9154],CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / ARGENTINA / ANTOFALLA VOLCANIC COMPLEX / PACIFIC OCEAN,CONITO,-25.4693,-25.4693,-67.837,-67.837,SUBAERIAL,,,s AR264 [9154],LATITE [9154],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [9154] ,60.49,0.92,,16.5,,5.46,,,5.12,1.98,0.08,,3.41,3.39,0.38,,,,,,,,,,,,,,,,2.2,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,10.13,,,,,,,3.23,,,,,,,,107,696,23.69,226,19.1,1.87,,,,,,,,,,,3.3,755,49.6,98.1,11.07,37.8,6.68,1.66,5.76,0.72,4.06,0.79,2.19,0.3,1.69,0.25,5.85,1.01,,,,,,,,0.56,18.9,,10.8,3.3,,,,,,,,,,,,,,,,,,,,,,,,,240607
[9154],CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / ARGENTINA / ANTOFALLA VOLCANIC COMPLEX / PACIFIC OCEAN,CONITO,-25.4909,-25.4909,-67.8492,-67.8492,SUBAERIAL,,,s AR265 [9154],DACITE [9154],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [9154] ,67.06,0.61,,15.64,,3.77,,,3.32,1.32,0.07,,3.72,3.77,0.19,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,34,,,,,,,,,,,,,,6.93,,,,,,,8.55,,,,,,,,182,415,17.7,247,23.3,1.41,,,,,,,,,,,9.23,669,51.8,101.7,11.09,36,5.81,1.25,4.49,0.62,3.49,0.62,1.59,0.24,1.64,0.2,7.45,1.9,,,,,,,,0.44,21.1,,26.1,6.3,,,,,,,,,,,,,,,,,,,,,,,,,240608
[9154],CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / ARGENTINA / ANTOFALLA VOLCANIC COMPLEX / PACIFIC OCEAN,CONITO,-25.5008,-25.5008,-67.8479,-67.8479,SUBAERIAL,,,s AR266 [9154],LATITE [9154],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [9154] ,57.09,1.18,,17.05,,7.06,,,6.46,3.23,0.1,,2.76,3.46,0.4,,,,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,21.7,,,,,,,,,,,,,,17.49,,,,,,,15.25,,,,,,,,81,734,26.88,240,21.1,1.89,,,,,,,,,,,1.93,678,49.5,97.5,11.38,40.9,7.41,1.8,6.67,0.81,4.81,0.86,2.39,0.32,2.12,0.27,5.73,1,,,,,,,,0.35,15.8,,10.5,2.6,,,,,,,,,,,,,,,,,,,,,,,,,240609
[9154],CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / ARGENTINA / ANTOFALLA VOLCANIC COMPLEX / PACIFIC OCEAN,CONITO,-25.4996,-25.4996,-67.8507,-67.8507,SUBAERIAL,,,s AR267 [9154],"ANDESITE, BASALTIC [9154]",,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [9154] ,53.69,1.07,,16.09,,9,,,8.25,6.83,0.14,,1.65,2.89,0.2,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,12.2,,,,,,,,,,,,,,17.3,,,,,,,93.45,,,,,,,,47,536,19.56,145,13.2,1.13,,,,,,,,,,,0.5,362,23.3,50.2,6.23,24,4.75,1.29,4.54,0.66,4.04,0.79,1.98,0.29,1.81,0.25,4.24,0.86,,,,,,,,0.12,8.3,,3.9,1.5,,,,,,,,,,,,,,,,,,,,,,,,,240610
[9154],CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / ARGENTINA / ANTOFALLA VOLCANIC COMPLEX / PACIFIC OCEAN,ANTOFALLA,-25.5641,-25.5641,-67.9522,-67.9522,SUBAERIAL,,,s AR268 [9154],DACITE [9154],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [9154] ,63.61,0.88,,16.89,,5.17,,,4.74,1.67,0.07,,3.21,3.8,0.2,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,25.9,,,,,,,,,,,,,,10.46,,,,,,,2.44,,,,,,,,134,485,17.27,215,13.7,1.74,,,,,,,,,,,3.45,704,42.4,85.9,9.53,34.2,5.95,1.3,4.68,0.55,2.95,0.51,1.38,0.22,1.03,0.14,4.72,0.73,,,,,,,,1.07,19.6,,14,3,,,,,,,,,,,,,,,,,,,,,,,,,240611
[9154],CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / ARGENTINA / ANTOFALLA VOLCANIC COMPLEX / PACIFIC OCEAN,ANTOFALLA,-25.5668,-25.5668,-67.9537,-67.9537,SUBAERIAL,,,s AR269 [9154],DACITE [9154],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [9154] ,65.44,0.65,,15.64,,3.89,,,4.03,1.9,0.05,,3.36,3.73,0.17,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,39.4,,,,,,,,,,,,,,8.75,,,,,,,16.98,,,,,,,,151,454,11.25,136,11.9,1.1,,,,,,,,,,,4.68,763,45.3,87.4,9.77,33.2,5.49,1.26,3.97,0.4,2.17,0.36,0.97,0.16,,0.1,4.06,0.81,,,,,,,,0.3,20.2,,17,4,,,,,,,,,,,,,,,,,,,,,,,,,240612
[9154],CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / ARGENTINA / ANTOFALLA VOLCANIC COMPLEX / PACIFIC OCEAN,ANTOFALLA,-25.5654,-25.5654,-67.956,-67.956,SUBAERIAL,,,s AR270 [9154],DACITE [9154],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [9154] ,63.26,0.86,,16.84,,5.17,,,4.72,1.66,0.07,,3.21,3.7,0.2,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,29.3,,,,,,,,,,,,,,10.71,,,,,,,2.44,,,,,,,,121,453,16.13,203,13.1,1.55,,,,,,,,,,,3.42,707,43.2,85.5,9.44,33.1,5.45,1.43,4.96,0.57,3.3,0.58,1.45,0.21,1.26,0.17,5.79,0.82,,,,,,,,0.61,19.2,,15.4,3.2,,,,,,,,,,,,,,,,,,,,,,,,,240613
[9154],CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / ARGENTINA / ANTOFALLA VOLCANIC COMPLEX / PACIFIC OCEAN,ANTOFALLA,-25.5632,-25.5632,-67.963,-67.963,SUBAERIAL,,,s AR271 [9154],DACITE [9154],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [9154] ,65.22,0.66,,15.56,,4.03,,,3.9,1.86,0.05,,3.55,3.62,0.18,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,33.4,,,,,,,,,,,,,,8.56,,,,,,,17.55,,,,,,,,139,447,11.03,149,11.6,1.64,,,,,,,,,,,5.19,732,43,86.4,9.69,31.5,5.38,1.19,3.6,0.42,2.31,0.36,0.88,0.13,0.79,0.07,4.06,0.77,,,,,,,,0.4,19.9,,17.3,4.3,,,,,,,,,,,,,,,,,,,,,,,,,240614
[9154],CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / ARGENTINA / ANTOFALLA VOLCANIC COMPLEX / PACIFIC OCEAN,ANTOFALLA,-25.5514,-25.5514,-67.9697,-67.9697,SUBAERIAL,,,s AR272 [9154],DACITE [9154],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [9154] ,66.1,0.69,,15.84,,4.03,,,4.22,1.99,0.06,,3.08,3.47,0.18,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,25.8,,,,,,,,,,,,,,9.21,,,,,,,21.8,,,,,,,,118,420,11.92,161,12.3,1.59,,,,,,,,,,,4.38,716,42.6,85.1,9.56,32.4,5.31,1.15,4.07,0.4,2.25,0.37,1.04,0.16,0.88,0.1,4.41,0.85,,,,,,,,0.81,18.5,,16.5,3.7,,,,,,,,,,,,,,,,,,,,,,,,,240615
[9154],CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / ARGENTINA / ANTOFALLA VOLCANIC COMPLEX / PACIFIC OCEAN,PATOS,-25.4998,-25.4998,-68.1378,-68.1378,SUBAERIAL,,,s AR273 [9154],ANDESITE [9154],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [9154] ,58.67,0.94,,16.57,,6,,,5.8,2.7,0.08,,2.64,3.22,0.22,,,,,,,,,,,,,,,,1.25,,,,,,,,,,,,,,18.5,,,,,,,,,,,,,,13.85,,,,,,,16.75,,,,,,,,92,489,18.85,194,12,0.96,,,,,,,,,,,2.08,631,35.2,74.5,8.46,31,5.81,1.36,4.94,0.59,3.51,0.66,1.62,0.2,1.52,0.18,5.21,0.7,,,,,,,,0.45,13.6,,10.3,2.2,,,,,,,,,,,,,,,,,,,,,,,,,240616
